reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,region,polarity,sentiment
d053ed12-a61b-436c-a2c1-80acf801bbff,kfod Kdjd,https://play-lh.googleusercontent.com/a/ACg8ocIbZAKS9XJgmNF23SLE6l-WRbTq9jksCtqQ0BS_j7RTPI_5qQ=mo,aku suka ini game🤓,5,0,1.12.42a,2026-01-18 13:34:47,"Hi kfod! 😊 We're thrilled to hear you like TheoTown! Your support means a lot to us. If you have any suggestions or feedback, feel free to share. Keep building those amazing cities! 🏙️ Best, Chloe.",2026-01-18 13:40:04,1.12.42a,ID,0.0,Neutral
a919ac18-4c41-45ac-ba2d-bd88e206820d,Andrew Surya,https://play-lh.googleusercontent.com/a-/ALV-UjWDcZ56LdNCiMI2cEHMwjMrG6b17biuXwQS4ZzfFapRKpjYCswNQA,"great game, I love it",5,0,1.12.42a,2026-01-18 13:34:19,,,1.12.42a,ID,0.4,Positive
8c20ae0e-a80b-4a58-ab75-d7fca8c8d9a8,Sri Wahyuni,https://play-lh.googleusercontent.com/a-/ALV-UjVHGbP4IDZnSBfpK7gr4kS11YV-XDn-2FY4cJIJtZFacrHuIOU,game ini sangat bagus jadi 5 Bintang untuk mu Nak,1,0,,2026-01-18 13:32:28,,,,ID,0.0,Neutral
902903a7-58cc-43a5-b630-4b999810b782,Arkana M. A. Prasnowo,https://play-lh.googleusercontent.com/a-/ALV-UjUwtNliQ7d8RteBSTA4z81Xwf44-ZWu9LSQV4nUkDbUOcGtHEAn,very good,5,0,1.12.42a,2026-01-18 13:26:02,,,1.12.42a,ID,0.5,Positive
93e31401-b357-4b8f-a650-99a18b4f3a54,Megat Irfan Haziq,https://play-lh.googleusercontent.com/a-/ALV-UjW280nYWmmaq3jkoOvDW6Gqei9D7AaXkp6R8y_0qKQCnI93UeE,really good game,5,0,1.12.42a,2026-01-18 13:24:22,,,1.12.42a,ID,0.3333333333333333,Positive
ee801e3a-364c-47ed-ba6e-938f74d094ae,Zimmer 5515,https://play-lh.googleusercontent.com/a-/ALV-UjXzIK2PHL1dF9-Cfw7La7PxcOp_fgRe5ZvNU5K7feGyeq2SrEA,lebih baik daripada kinerja oknum pejabat indo,5,0,1.12.42a,2026-01-18 13:20:55,"Thank you, Zimmer, for your kind words! 😊 We truly appreciate our wonderful Indonesian community and are thrilled to have your support. If you have any suggestions, feel free to share. Enjoy building! 🏙️

Chloe 🌟",2026-01-18 13:40:22,1.12.42a,ID,0.0,Neutral
2cb28b9d-859d-4c74-852e-acae2a1b4b3d,Mark William,https://play-lh.googleusercontent.com/a/ACg8ocKzkuxpK9ba3RpBVor2fMMyGeGeJIMUUPsAVqMBfTZ7VPWu5g=mo,"Hello, I'm from an Indonesian fan. This game is very good and unique. It can give us the experience of being a mayor or something like that. Come on, try it.",5,0,1.12.42a,2026-01-18 13:18:17,,,1.12.42a,ID,0.03125,Positive
f713fcf0-95f5-40e7-b660-234694ab36bd,Alpha XXXVI,https://play-lh.googleusercontent.com/a/ACg8ocJKGIyCXQV8o2hRgqlMFEepKXQqUQAODWh5fxtSXnYCya1hcKU=mo,beautiful game,5,0,,2026-01-18 13:17:28,,,,ID,0.5,Positive
4614b2f3-4ad0-4a91-8018-939ed79675b6,Haziq Muhaimin2016,https://play-lh.googleusercontent.com/a/ACg8ocJpC0_I2ihNV4qAcFF6HiVk-laF2YngXEom00xV4S0rocBsQw=mo,best mat,5,0,1.12.42a,2026-01-18 13:15:57,,,1.12.42a,ID,0.5,Positive
3f35eb5f-65aa-449f-9932-b21bd80935a8,Rayyan Ashraff,https://play-lh.googleusercontent.com/a/ACg8ocKy5qVjBhKLDi2YNIMk1UY2mq4JQnoxNvUuN2Zu5eIU9X1CzQ=mo,nice,5,0,1.12.42a,2026-01-18 13:14:28,"Hi Rayyan! 🌟 Thank you for your lovely review! We're thrilled you enjoy TheoTown. If you ever have feedback or need assistance, we're here for you. Happy building! 🏗️ Best, Mia.",2026-01-18 13:30:18,1.12.42a,ID,1.0,Positive
61580d0a-350f-4df1-a248-71ea84e4cc9b,Syden 4 Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjVAdYfKWuKJLyb7UavHbHKO5jkANy5WLaVcKED-sMfA6btS6Ac,"This game is cool!,",5,0,1.12.42a,2026-01-18 13:13:35,"Thank you so much, Syden! 🌟 We're thrilled you think TheoTown is cool! If you ever have any suggestions or need help, feel free to reach out. Happy building! 🏙️

Chloe 💖",2026-01-18 13:20:15,1.12.42a,ID,0.25,Positive
0ad76a55-54f9-4070-8dd2-1ba596533514,Lee,https://play-lh.googleusercontent.com/a-/ALV-UjUNiOIdrR2F3SEHiGAfmTjt0y2VDZjhmI3QbviJRndXgwbry24R,w game,5,0,1.12.42a,2026-01-18 13:00:53,,,1.12.42a,ID,0.0,Neutral
bd20b93f-82e4-4a2b-abc3-d2ebd69b146b,Suhartono Bulan,https://play-lh.googleusercontent.com/a-/ALV-UjX98iGCmfE_l2C3sk9g8f4pHw1MTwruCBkSgBxNf2Ykt15S9_NW,ini game best sangat,5,0,1.12.42a,2026-01-18 12:59:20,,,1.12.42a,ID,0.25,Positive
812ad8d8-8bea-47aa-bc10-461729bb94ec,La Yaung,https://play-lh.googleusercontent.com/a/ACg8ocIFpAeaHwJFK-K4tSkeRRFwmkztBoBzCGTvDsOeiVpiyW4sRQ=mo,please more free diamonds,5,0,1.12.41a,2026-01-18 12:52:58,,,1.12.41a,ID,0.0,Neutral
8002ad41-d15a-4ded-a204-7ca9a542d917,Sari Niken Niulan,https://play-lh.googleusercontent.com/a/ACg8ocIMlYF9WB7F6g4lXb0K2WfuuZpsaW09k__DYKb3pn2HIpOJVw=mo,gamenya bagus dan mendorong imajinatif,5,0,1.12.42a,2026-01-18 12:40:55,,,1.12.42a,ID,0.0,Neutral
120e5746-a8e5-4d71-a226-71efd032fc28,EKA WIDIATI,https://play-lh.googleusercontent.com/a/ACg8ocI-4OBfDc3SwALvT5BaM_uUlwjCx9BbitC8-w4IQY3GhCJC2w=mo,SEMOGA MAKIN BANYAK ORANG INDONESIA YANG MAIN!,5,0,1.12.42a,2026-01-18 12:31:48,"Thank you so much, Eka! We're thrilled to have such a wonderful community in Indonesia. Your support means the world to us! 🌏 Keep building and enjoy TheoTown! 💖 Chloe",2026-01-18 12:50:12,1.12.42a,ID,0.0,Neutral
a479076a-e45e-4285-96b4-22a875912046,Form Combine,https://play-lh.googleusercontent.com/a-/ALV-UjWXCsq_HZbnnYf9CKclqarNuQADbbuEnHvjvdjBUfstzxxtaGl4nQ,Great and i love it,5,0,1.12.42a,2026-01-18 12:30:45,,,1.12.42a,ID,0.4,Positive
8df23ac2-25ea-4fba-9d57-e9cc3dac4734,Rhaeennn,https://play-lh.googleusercontent.com/a/ACg8ocJs3ymYMQk81vtywm8Ux8VesD06Xfx-pMBr9ShPOUOf1LxUFg=mo,"very fun game, must try",5,0,,2026-01-18 12:21:26,,,,ID,0.2,Positive
c9c10485-2f9b-4d76-802b-f10faa14cc24,Keenan Gyan,https://play-lh.googleusercontent.com/a-/ALV-UjV0zexJXo1N_9hJ1tLd-hbU9mSQMDrNsxrm91K9zQMf6HsJ4tQ,very good,5,0,1.12.42a,2026-01-18 12:08:43,"Thank you so much, Keenan, for your wonderful review! 😊 We're thrilled you enjoy TheoTown. Your support means the world to us! If you have any suggestions or need help, feel free to reach out. Happy building! 🏙️

Chloe",2026-01-18 12:10:03,1.12.42a,ID,0.5,Positive
e8a4780f-918d-4a33-8039-c620af61419c,kylie susanto,https://play-lh.googleusercontent.com/a-/ALV-UjWqnmfIO4TN3_ojPTdwbJe3W9ldGw_VfvPVA9DmlLDjKjQmRUY,seru seru,5,0,1.12.42a,2026-01-18 11:55:53,,,1.12.42a,ID,0.0,Neutral
72d3d7fe-f95d-40af-b448-3db6a04bef89,Keizo The Zero,https://play-lh.googleusercontent.com/a/ACg8ocI6xlhN2pVfq20YMNj8rzO14JX2E22vWZugYHJMp_YyCU3EeQc=mo,"This game already good, just need more balance like sanbox mode, sanbox mean that's freeroam so we can create or add event also add system village heads, and regional officials who we can lead but need at least small city to unlock that, and also add costume area so any regional leader can lead, thank you #TheTownTheGreat",5,1,1.12.42a,2026-01-18 11:53:02,"Hello Keizo, thank you for your wonderful feedback and ideas! 🌟 We love hearing your thoughts on how to make TheoTown even better. Keep enjoying the game, and feel free to share more suggestions anytime. You're awesome! 😊 Best, Ava",2026-01-18 12:10:21,1.12.42a,ID,0.017241379310344827,Positive
3e97c846-be21-42a6-a30b-38f91e33f766,Sainath Hussein,https://play-lh.googleusercontent.com/a/ACg8ocKxVu6VNPJ00c92lxtlB0_DvgzB9h4HiJaSx5Cq0DyD05C9mQ=mo,please add a free roam mode like pocket city 2 game,5,0,,2026-01-18 11:52:25,,,,ID,0.0,Neutral
df8419a1-dade-437b-b263-a2aea4b22cb3,M.danish Lubawi,https://play-lh.googleusercontent.com/a/ACg8ocIMFMCP4sDTqv2HUEvfiMJsa52AGl90f-wIWjqisr5sOfG2Cg=mo,comfy game 👍,5,0,1.12.42a,2026-01-18 11:49:11,,,1.12.42a,ID,0.0,Neutral
65997316-e635-42c9-935b-a214d4ced3e2,andaryaz official,https://play-lh.googleusercontent.com/a-/ALV-UjXi_tSohQ2Jq3zHhRfHoIsIgDjBkts_hyjcghVEPhEdV--wCoM,good game,5,0,1.12.42a,2026-01-18 11:48:08,,,1.12.42a,ID,0.5,Positive
7d0772b4-4cf7-4632-88ba-48bf5632ee59,Zane Belarmino,https://play-lh.googleusercontent.com/a/ACg8ocKnC4Gzx75emmXt9ijO2nKMRhi16nJturwi0AhTitOwCtlzUg=mo,nice but fun,4,0,1.12.42a,2026-01-18 11:37:47,,,1.12.42a,ID,0.6666666666666666,Positive
94454337-304c-40b0-a350-df0066ec1f23,Excellent Genius,https://play-lh.googleusercontent.com/a/ACg8ocI45bsuv0EdqTeEE3wXYihRgGW8peirNIz_Q1wYSVKBXNZYdg=mo,sngat bagus untuk yang ingin membuat kota sekaligus menjadi mentri,4,0,1.12.42a,2026-01-18 11:34:03,,,1.12.42a,ID,0.0,Neutral
01c377d6-5ee8-4369-9ed5-98626587f441,mohd fahrozi muntalib,https://play-lh.googleusercontent.com/a/ACg8ocJdle-qJ2J3zlpd-6GTdVgxECM4j-nNHW0bwg3xWRumeCGrLA=mo,i so like it,5,0,1.12.42a,2026-01-18 11:28:07,,,1.12.42a,ID,0.0,Neutral
d719a988-d45c-4271-b1b9-c86d05f1719b,Rizki,https://play-lh.googleusercontent.com/a-/ALV-UjUBtMJixvTdXLMXIzfvW_5mYfBHH8OstLvfpy3-11QFwOlaPgnv,"hey lobby, i really enjoyed this game until too much players from my country playing ts game. i can not join the server and login, and playing the game for hours.. pls fix this.",3,0,1.12.42a,2026-01-18 11:24:29,,,1.12.42a,ID,0.0,Neutral
34ea7a79-a82e-4307-b312-d5e28e0a56ee,Dahail Bonanas,https://play-lh.googleusercontent.com/a/ACg8ocIkvOVboLlmny28787W7ujpwKDV6TQv7-mXMC15MQMAYH7tfw=mo,i love palm oil trees🤩,5,0,1.12.42a,2026-01-18 11:05:16,,,1.12.42a,ID,0.2,Positive
c2fa9e95-42fc-4a2e-ac01-7c55928379f7,Vocaloid Lover,https://play-lh.googleusercontent.com/a-/ALV-UjUtV1I3All09l6MOVX6DAGZnQumaFQQItkqZrr5r3N2DgVIvDdi,Best game I ever played👍,5,0,1.12.42a,2026-01-18 11:05:05,,,1.12.42a,ID,0.2,Positive
cc01b3f1-5880-4494-ab59-3ce7837a729f,Adam Alvaro Brahmantha Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjXAruRG3ntyfXxyXhBYrD_51K4QWC3-hZOxjgDgk_RiOVeFYA,respect,5,0,1.12.42a,2026-01-18 10:53:51,"Thank you so much, Adam! 😊 We truly appreciate your kind words and support. Your positive feedback means the world to us. If you ever have any suggestions or need assistance, feel free to reach out. Happy building! 🏙️ Best, Ava",2026-01-18 11:10:21,1.12.42a,ID,0.0,Neutral
1f2b4dc4-2422-4e69-b167-8b37b95e151f,tria safitri,https://play-lh.googleusercontent.com/a/ACg8ocKPQs384ZPoRBC8BUiqxkMJSa9hCKmejSNQVmtL8jK9tp0fpA=mo,seruuuuuuuuuu,5,0,1.12.42a,2026-01-18 10:42:08,,,1.12.42a,ID,0.0,Neutral
eb49dc6a-9086-41e3-b1f5-f8b81dc5fb6f,mikhaa skibidi,https://play-lh.googleusercontent.com/a/ACg8ocKoIknxh9yyDfK0KiuI_p-KXPpDBC5UZMRsUt70vsgh9bLhVA=mo,this is the best town building I ever play,5,0,1.12.42a,2026-01-18 10:35:38,,,1.12.42a,ID,0.1111111111111111,Positive
436442c9-8a25-45b9-ab47-2194b1c4ee7e,Jhasper,https://play-lh.googleusercontent.com/a/ACg8ocIuiRAdW41wyJETVSPyrAkvLPyuxDjgtgewnjPlgWfV1q11=mo,this game is fun,5,0,,2026-01-18 10:12:55,,,,ID,0.25,Positive
dd122b35-805a-48f7-963c-ba257e328212,Kaza Sofwan,https://play-lh.googleusercontent.com/a-/ALV-UjUzu79LqDxp61CPrJTuOvs2MJXSkhh-zB8iUZ-uajVmoD6o5kLy,"Sawit lu gimana, aman😜",5,0,1.12.42a,2026-01-18 10:12:30,,,1.12.42a,ID,0.0,Neutral
8a81e1f6-894e-43d0-91c0-25cde9d692fd,Alyea,https://play-lh.googleusercontent.com/a-/ALV-UjWRD61p_ltGWiPfdbbmeRlUkN4ERQ1tl1j-ql5UAkBO8e98kLJ5-w,amazing! ❤️,5,0,1.12.41a,2026-01-18 10:09:21,,,1.12.41a,ID,1.0,Positive
1492042a-b7e7-4d75-b18f-7e0c3fef88a1,Charles Pereira,https://play-lh.googleusercontent.com/a/ACg8ocJtoKOdMgWX4sZBZjH4R7bwejGJvhkasMPNrl9oV-V2sQIC3Q=mo,This game made me build something that I ever imagined to happen In real lofe,5,0,1.12.42a,2026-01-18 10:04:26,,,1.12.42a,ID,0.0,Neutral
3313f23f-4d87-46c1-beb5-92e488afa13c,Zaki Alghifari,https://play-lh.googleusercontent.com/a-/ALV-UjVWXUFqtXwwUiDLL4cbmaOElpvchEGXbSWu5eldcIlSooVgVnw,Gw kerasa game ini bagus karna unik dan bisa dimainkan di handphone dan jika bisa tolong tambahkan korupsi ke dalam game agar gamenya lebih menantang dan realistis,5,0,1.12.42a,2026-01-18 09:53:07,"Hi Zaki! 🌟 Thanks for your feedback! We're happy to hear you think the game is good. If you have any suggestions to make it even better, feel free to share. We'd love to earn that 5-star rating from you! 😊

Best,
Chloe",2024-06-27 10:00:07,1.12.42a,ID,0.0,Neutral
626e45e7-ec33-4d4c-b475-5902bd1c47c5,Nisah Mat jusoh,https://play-lh.googleusercontent.com/a/ACg8ocILfVOYuiKd6KziZaaQbUhEYOKiOc-HiEt3OSyuNkI0K6A9cQ=mo,cantik ❤️,5,0,1.12.42a,2026-01-18 09:51:11,,,1.12.42a,ID,0.0,Neutral
7d71f59d-5382-4c0e-84f4-fec75454a2f1,Elfarabi M.D,https://play-lh.googleusercontent.com/a-/ALV-UjWBm7RInqRFj2gLNL7g_CH2KgY6H68eeLu8cQlpRZ3icc6ZJcZ_,game bagus,5,0,1.12.42a,2026-01-18 09:50:21,,,1.12.42a,ID,0.0,Neutral
59a5faae-c40b-4d14-9e9e-173bd60bfaa3,Feri Windianto,https://play-lh.googleusercontent.com/a-/ALV-UjU99sapHulV3Sasng9sknX-cMvao9t2YXlCaRW_e1vp7BGIpwc,ok,5,0,1.12.42a,2026-01-18 09:37:45,"Hi Feri! 😊 Thanks for your 5-star review! We're thrilled you enjoy TheoTown. If you have any feedback or questions, feel free to let us know. Happy building! 🏙️ Best, Ava",2026-01-18 09:40:07,1.12.42a,ID,0.0,Neutral
dd41fe7a-09d6-4f45-ab22-3c6f3aaf04d6,Andre Nof,https://play-lh.googleusercontent.com/a-/ALV-UjWuuzmp90Rgdy4L2QUPQnJgvJ1gnL7PmOf53IfA6GzdYWHhWzM,Leader of world simulation 👍🏻👍🏻👍🏻👍🏻,5,0,,2026-01-18 09:21:25,,,,ID,0.0,Neutral
8c0f03eb-fdd5-458c-bbc8-7837fadaf7a8,ภูมิบดินทร์ ไพศาลธนกิจ,https://play-lh.googleusercontent.com/a-/ALV-UjX1RbqVqnNfMIxsiuukMoDo5CoebqETjzeNc5G9uX3jLsJpU14,Really great game and probably the best city building game I have played.,5,0,,2026-01-18 09:14:54,"Aww, thank you so much for your lovely words! 😊 We're over the moon that you're enjoying TheoTown. If you ever have any suggestions or need help, just let us know! Keep building those amazing cities! 🌆💖 Love, Ava",2025-10-04 12:20:05,,ID,0.15384615384615385,Positive
55e5cff6-18ea-4a30-a0e7-e79459a26767,judo,https://play-lh.googleusercontent.com/a/ACg8ocIqxoTNe5YN6D82D8E6p3rHeVdXGsnR73PkeLf6zumK71iPeQ=mo,great game,5,0,1.12.42a,2026-01-18 09:11:13,,,1.12.42a,ID,0.5,Positive
531fdf11-ebda-48dc-a71a-48fc11e9acc0,Tu Tuuu,https://play-lh.googleusercontent.com/a/ACg8ocItko5iIFEeeSnYvt4et0T_KBryq_HzATFQWR8p-bfv4MRxBo0=mo,seru,5,0,1.12.42a,2026-01-18 09:10:19,,,1.12.42a,ID,0.0,Neutral
7569a733-a6d6-48fd-8790-79789ebe54f9,Dimas Hariz Apriyansah,https://play-lh.googleusercontent.com/a-/ALV-UjXioVVO8bfnJT9Z43W8y1wZC2Y55wvUr2kp-5klhei58j4sdZ-a,"game nya bagus tapi kok saya panggil pemadam kebakaran, polisi, ama ambulace ga dateng² padahal saya sudah panggil trus kalo panggil Brimob yang dateng malah Helicopter nya biasanya sama mobil trus kalo mau manggil kadang ga bisa, itu bug kah? kalo bug mohon di fix",4,0,1.12.42a,2026-01-18 08:45:50,"Hi Dimas! 😊 Thanks for your feedback and for playing TheoTown! We're sorry for the inconvenience. It might be a bug, and we're looking into it. Please ensure your services are well-funded and connected. Feel free to reach us at info@theotown.com for more help. Happy building! 🏙️ -Ava",2026-01-18 09:00:25,1.12.42a,ID,-0.044444444444444446,Negative
2f1eda0a-2a38-42fd-a68a-06fc60af3b20,Alfyra,https://play-lh.googleusercontent.com/a/ACg8ocKkE-VU8jBFmEcFyq4LxZI15tuuIEEbQqTtCtqGbZUCF2P7bA=mo,"singkat, padat, bagus banget",5,0,1.12.42a,2026-01-18 08:40:39,,,1.12.42a,ID,0.0,Neutral
d1b7bf2d-2c3c-4207-936d-8864b25f735e,Muhamad Mukhriz,https://play-lh.googleusercontent.com/a/ACg8ocKYwWYJAWIQ8Tr4Pkui9iNq26ukyAbjoD0S7x-AyLWC2CSM1Q=mo,sangat best,5,0,1.12.42a,2026-01-18 08:40:15,"Thank you so much, Muhamad! 😊 We're thrilled to hear you think TheoTown is the best. Your support means the world to us. If you have any suggestions or feedback, feel free to share. Happy building! 🏙️

Chloe 🌟",2026-01-18 08:50:09,1.12.42a,ID,0.5,Positive
69325574-fe4b-4c79-ae7e-f08f005b2824,Franz Sebastian Abling,https://play-lh.googleusercontent.com/a-/ALV-UjVWzhM7Lpl_MayhwLEaqPHEMToIu9fCbmRA0td3O10qnHr7VK8,this is the most satisfying game that i download,5,0,1.12.42a,2026-01-18 08:39:48,,,1.12.42a,ID,0.0,Neutral
6abaee1a-7707-4c24-9dd4-5b0ff074996d,Saladin Yuudai,https://play-lh.googleusercontent.com/a-/ALV-UjXRBYwVPF58TAoIky71mORzyACAP9ArJjiB3y_us8mBnVjTnRIb,the best game make me become goverment,5,0,1.12.42a,2026-01-18 07:52:12,,,1.12.42a,ID,0.14285714285714285,Positive
aeb12c74-bfba-4b65-8951-21577578b786,Arunori,https://play-lh.googleusercontent.com/a-/ALV-UjVjr_CFVj2L-Kq2h-i0y8A8Vv3XeuMSk0LNUB_MfbGf8TK5I_zF,wow,5,0,1.12.42a,2026-01-18 07:47:28,"Hi Arunori! 🌟 Thank you for your wonderful review! We're thrilled you're enjoying TheoTown. If you have any suggestions or need help, feel free to reach out. Happy building! 🏙️ Best, Mia.",2026-01-18 08:10:17,1.12.42a,ID,0.0,Neutral
b59e4b23-17ba-43d9-a6b5-4f091ef2d4f9,Mercusuar london Archenar,https://play-lh.googleusercontent.com/a-/ALV-UjWb-QQYSqkawZvEkfWaCgnI3tLSckA7eftaqexD_XSdcpqNKDc,The Best Mobile City Building Game,5,0,1.12.42a,2026-01-18 07:38:24,,,1.12.42a,ID,0.16666666666666666,Positive
4bad2a5b-7d1a-495e-8cd2-4e3c46d228f1,Irsyad Awaludin,https://play-lh.googleusercontent.com/a-/ALV-UjVFXdSkANMvC_wt6UZ_PdaWnq0VI8hVe-KLypZbUJi_gbTWcGam,fun,5,0,,2026-01-18 06:56:07,,,,ID,1.0,Positive
a38082e6-e9f7-4560-b85a-5c28e2621a3d,suraya zaman,https://play-lh.googleusercontent.com/a/ACg8ocL20AIz55qNei7xdD-zxxNdvlKLHC1N6ljdX6ykICIb7hoFUg=mo,very nice,5,0,1.12.42a,2026-01-18 06:54:19,"Thank you so much, Suraya! 🌟 We're thrilled you enjoy TheoTown and appreciate your support. If you ever have feedback or suggestions, feel free to share. Happy building! 🏙️ Best, Chloe",2026-01-18 07:20:27,1.12.42a,ID,0.5,Positive
144c5f85-d1e9-4df3-bd9a-2240fc92c720,jhon_e,https://play-lh.googleusercontent.com/a-/ALV-UjWAKB21CerrvLu0D3Pbzv9qg-TxPAQbg1WiXJjP7f7nehylZzoM,Game santai seru,5,0,1.12.42a,2026-01-18 06:20:31,,,1.12.42a,ID,0.0,Neutral
279811b9-e8d0-42bc-bf7f-6fc28fad5e3d,Muhammad Daiyan,https://play-lh.googleusercontent.com/a-/ALV-UjVt2x2EpFZzMY0R-xoVsDS_ZG-wINIuD-rF_xROxXLKCT0rDm4f,good game,5,0,1.12.42a,2026-01-18 06:19:24,,,1.12.42a,ID,0.5,Positive
86cf18e7-08d8-47f9-bd43-602225baeaeb,syaqir fitri,https://play-lh.googleusercontent.com/a/ACg8ocJ-ORJ6w9kVoxAsMNepHMI34LB7SPBs3AQMsOnhnQuMujwaGw=mo,this game is good,5,0,1.12.41a,2026-01-18 06:11:03,,,1.12.41a,ID,0.25,Positive
e8f0a2bb-c740-4428-a96d-d647ed3557e2,Rizal Muhammad Revandra,https://play-lh.googleusercontent.com/a/ACg8ocIt9irGi6wUGCRxH-dFM9sSee_GPnSF3W6WIBFcGt7UhsnEbg=mo,suka banget,5,0,1.12.42a,2026-01-18 04:56:14,"Thank you so much, Rizal! 😊 We're thrilled to hear you really like TheoTown. Your support means the world to us. If you have any suggestions or feedback, feel free to share. Happy building! 🏙️

Mia",2026-01-18 05:00:05,1.12.42a,ID,0.0,Neutral
273b596e-26e6-4b5b-8b0f-f9d1c40be48d,Kepper Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjXByxvu3Ja1O0AsJ5WAaXFJyle1PXIrRFeiOj66HqXazlJwSrKP,"I am glad i finally found Game Like SC 2000, this game really give me lot of struggle at first but once i figured the segregation 🏢🏘🏭 division and how to elevating poor to wealth. i can bring my income naturally. i hope Dev limited Plugin which contain ez money too much. my request is please add Harbor but for passenger not for industries because plugin for that is unreliable 🙏 thank you so much Dev for making this game consistent in this graphics ❤❤",5,0,1.12.42a,2026-01-18 04:38:51,Hi Kepper Pratama! 🌟 We're thrilled you enjoy TheoTown and appreciate your feedback! Your suggestion for a passenger harbor is noted. 🚢 We're committed to keeping the game balanced and fun. Thanks for your support and love for the graphics! ❤️ Happy building! Ava 🌼,2026-01-18 04:39:04,1.12.42a,ID,-0.024390243902439025,Negative
bb653215-aaa1-4951-8a96-fdf602b87664,Jose M G,https://play-lh.googleusercontent.com/a-/ALV-UjVYPH4BB1ozz6cNR9_THxJv2wdJpvRS5U5qC98g9fTBzPevrBPI,I love it!!,5,0,1.12.42a,2026-01-18 03:49:27,"Thank you so much, Jose! 😊 We're thrilled to hear you love TheoTown. Your support means the world to us. Enjoy building your city! 🏙️ If you have any suggestions, feel free to share. Happy gaming! 🎮

Mia 🌟",2026-01-18 03:50:08,1.12.42a,ID,0.3333333333333333,Positive
7fb203c4-24ab-4060-a531-ace9c1fc717a,Niklaus Smith,https://play-lh.googleusercontent.com/a/ACg8ocJQXF3KerZeJVxaJU5q4cwU0J4-67_R5nH953BqmR8Rz38TYQ=mo,graet,5,0,1.12.42a,2026-01-18 03:46:21,"Thank you so much, Niklaus! 🌟 We're thrilled you enjoyed TheoTown. If you have any feedback or suggestions, feel free to let us know. Happy building! 🏗️ Mia",2026-01-18 03:50:16,1.12.42a,ID,0.0,Neutral
8871d5fd-5cba-4fff-bbe0-1ed5b0167f22,Resandria Danar Aruna,https://play-lh.googleusercontent.com/a-/ALV-UjXLgJ-dsCOxLuCsBR5FNdgCULGoK40e_ZaX7yMY5KlWOSKAvBI,"gamenya bagus, dengan fitur yang banyak, bisa dimainkan dimana saja",5,0,1.12.42a,2026-01-18 03:38:58,"Thank you, Resandria! 😊 We're thrilled you enjoy the game and its features. Your support means the world to us. If there's anything more you'd like to see, let us know. Happy building! 🏙️ Mia",2026-01-18 03:40:05,1.12.42a,ID,0.0,Neutral
b7fcb3bc-a39d-4c65-91bb-b5574bb23bcd,Maricela Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjXXUJ0-H4NC79njYuA-QRPZitu4MCimJMF20224uLo8qEWxC5bz,it's cool. enjoy playing on my down time,5,0,1.12.42a,2026-01-18 01:44:36,"Thank you, Maricela! 😊 We're thrilled to hear that you enjoy playing TheoTown during your downtime. If you ever have any suggestions or questions, feel free to reach out. Happy building! 🏙️ Ava",2026-01-18 03:40:58,1.12.42a,ID,0.2222222222222222,Positive
ef9c0a60-6b5e-4dad-a710-45711caf9d8b,xilef xeno,https://play-lh.googleusercontent.com/a/ACg8ocJ76nsy0j8fzySTEoeljXfxOGRUgMeecN3pSnfFqO9D_KCb3Q=mo,good game,5,0,1.12.41a,2026-01-18 01:14:41,"Thank you so much, Xilef! 🌟 We're thrilled you enjoy TheoTown. Your support means a lot as we continue to improve the game. If you have any suggestions, feel free to share. Happy building! 🏙️ Ava",2026-01-18 04:00:56,1.12.41a,ID,0.5,Positive
59b2b178-b63e-41d7-a1eb-e02e75fd2f0d,Lindelihle Hadebe,https://play-lh.googleusercontent.com/a/ACg8ocJo8VVgnZdFXBeUCzdlB3t9k6NQ9xKT915GuJ6iwgPMl6iuhA=mo,Like cities skylines 2,5,0,1.12.42a,2026-01-18 00:59:29,"Hi Lindelihle! 😊 We're thrilled you enjoy TheoTown! Our handmade pixel graphics aim to create a unique experience like no other. Thank you for your support and we hope you continue to have fun building your dream city! 🏙️ Best, Ava",2026-01-18 04:10:22,1.12.42a,ID,0.0,Neutral
2527e322-2399-4b58-8f92-86442b19e6a8,Muhammad Ilyas,https://play-lh.googleusercontent.com/a/ACg8ocLZYoD3GLy6DYOPhkON3HRUlf1YIfB8aF757BxFP28QU_Ti8w=mo,nice game with interesting various plugins,4,0,1.12.42a,2026-01-18 00:44:57,,,1.12.42a,ID,0.16666666666666666,Positive
917bfcd5-b20f-4a44-aa8d-08c780304d24,vito pahlevi,https://play-lh.googleusercontent.com/a-/ALV-UjUs5x-aB1vhTYTaxBkYrp_JuyT1pi03fLOr6YIqUjezINCTWOfK,crazy impresive,5,0,1.12.42a,2026-01-18 00:32:42,,,1.12.42a,ID,0.0,Neutral
cae638d6-b993-43e0-9eff-1edf8e3635bc,Vedant Pathak,https://play-lh.googleusercontent.com/a-/ALV-UjX7vbf6-5QRVY_l1DqBL-MK25hKyXk_CWkok7O_ow2If8_rYalq,fine hai,5,0,1.12.42a,2026-01-18 00:32:38,,,1.12.42a,ID,0.0,Neutral
